token_id,display_name,sampled_at_ms,fetch_status,fetch_error_message,five_hour_utilization,five_hour_resets_at,seven_day_utilization,seven_day_resets_at
tok-000d000d,prod-token-14,1782406800000,ok,,18.0,2026-06-25T21:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782410400000,ok,,22.8,2026-06-25T21:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782414000000,ok,,34.2,2026-06-25T21:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782417600000,ok,,39.0,2026-06-25T21:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782421200000,ok,,11.6,2026-06-26T02:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782424800000,ok,,22.7,2026-06-26T02:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782428400000,ok,,35.9,2026-06-26T02:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782432000000,ok,,48.3,2026-06-26T02:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782435600000,ok,,52.7,2026-06-26T02:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782439200000,ok,,11.5,2026-06-26T07:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782442800000,ok,,21.7,2026-06-26T07:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782446400000,ok,,31.5,2026-06-26T07:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782450000000,ok,,41.4,2026-06-26T07:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782453600000,ok,,54.3,2026-06-26T07:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782457200000,ok,,10.0,2026-06-26T12:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782460800000,ok,,17.1,2026-06-26T12:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782464400000,ok,,24.1,2026-06-26T12:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782468000000,ok,,32.2,2026-06-26T12:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782471600000,ok,,43.7,2026-06-26T12:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782475200000,ok,,11.7,2026-06-26T17:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782478800000,ok,,22.0,2026-06-26T17:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782482400000,ok,,30.7,2026-06-26T17:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782486000000,ok,,44.0,2026-06-26T17:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782489600000,ok,,48.8,2026-06-26T17:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782493200000,ok,,7.8,2026-06-26T22:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782496800000,ok,,12.8,2026-06-26T22:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782500400000,ok,,24.6,2026-06-26T22:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782504000000,ok,,33.7,2026-06-26T22:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782507600000,ok,,40.2,2026-06-26T22:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782511200000,ok,,4.7,2026-06-27T03:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782514800000,ok,,11.0,2026-06-27T03:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782518400000,ok,,22.0,2026-06-27T03:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782522000000,ok,,26.9,2026-06-27T03:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782525600000,ok,,38.7,2026-06-27T03:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782529200000,ok,,9.6,2026-06-27T08:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782532800000,ok,,22.3,2026-06-27T08:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782536400000,ok,,30.2,2026-06-27T08:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782540000000,ok,,37.2,2026-06-27T08:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782543600000,ok,,42.8,2026-06-27T08:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782547200000,ok,,10.0,2026-06-27T13:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782550800000,ok,,14.6,2026-06-27T13:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782554400000,ok,,24.4,2026-06-27T13:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782558000000,ok,,34.1,2026-06-27T13:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782561600000,ok,,41.0,2026-06-27T13:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782565200000,ok,,12.6,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782568800000,ok,,20.4,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782572400000,ok,,33.1,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782576000000,ok,,37.4,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782579600000,ok,,41.8,2026-06-27T18:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782583200000,ok,,10.6,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782586800000,ok,,22.8,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782590400000,ok,,31.9,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782594000000,ok,,40.4,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782597600000,ok,,44.0,2026-06-27T23:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782601200000,ok,,5.3,2026-06-28T04:00:00Z,100.0,2026-06-28T00:00:00Z
tok-000d000d,prod-token-14,1782604800000,ok,,18.9,2026-06-28T04:00:00Z,1.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782608400000,ok,,29.2,2026-06-28T04:00:00Z,1.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782612000000,ok,,36.4,2026-06-28T04:00:00Z,2.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782615600000,ok,,48.5,2026-06-28T04:00:00Z,3.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782619200000,ok,,6.7,2026-06-28T09:00:00Z,4.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782622800000,ok,,19.7,2026-06-28T09:00:00Z,5.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782626400000,ok,,25.1,2026-06-28T09:00:00Z,6.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782630000000,ok,,34.0,2026-06-28T09:00:00Z,7.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782633600000,ok,,40.6,2026-06-28T09:00:00Z,8.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782637200000,ok,,5.1,2026-06-28T14:00:00Z,9.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782640800000,ok,,13.2,2026-06-28T14:00:00Z,11.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782644400000,ok,,21.1,2026-06-28T14:00:00Z,12.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782648000000,ok,,33.9,2026-06-28T14:00:00Z,12.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782651600000,ok,,39.6,2026-06-28T14:00:00Z,13.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782655200000,ok,,3.0,2026-06-28T19:00:00Z,14.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782658800000,ok,,12.2,2026-06-28T19:00:00Z,15.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782662400000,ok,,17.1,2026-06-28T19:00:00Z,16.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782666000000,ok,,20.4,2026-06-28T19:00:00Z,17.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782669600000,ok,,24.4,2026-06-28T19:00:00Z,17.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782673200000,ok,,9.5,2026-06-29T00:00:00Z,19.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782676800000,ok,,20.1,2026-06-29T00:00:00Z,20.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782680400000,ok,,26.8,2026-06-29T00:00:00Z,21.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782684000000,ok,,40.7,2026-06-29T00:00:00Z,22.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782687600000,ok,,44.2,2026-06-29T00:00:00Z,23.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782691200000,ok,,10.3,2026-06-29T05:00:00Z,24.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782694800000,ok,,22.1,2026-06-29T05:00:00Z,25.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782698400000,ok,,32.4,2026-06-29T05:00:00Z,25.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782702000000,ok,,37.3,2026-06-29T05:00:00Z,26.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782705600000,ok,,49.1,2026-06-29T05:00:00Z,28.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782709200000,ok,,4.2,2026-06-29T10:00:00Z,29.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782712800000,ok,,16.5,2026-06-29T10:00:00Z,30.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782716400000,ok,,21.5,2026-06-29T10:00:00Z,32.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782720000000,ok,,31.4,2026-06-29T10:00:00Z,33.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782723600000,ok,,44.8,2026-06-29T10:00:00Z,34.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782727200000,ok,,10.5,2026-06-29T15:00:00Z,35.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782730800000,ok,,14.7,2026-06-29T15:00:00Z,36.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782734400000,ok,,19.0,2026-06-29T15:00:00Z,38.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782738000000,ok,,31.8,2026-06-29T15:00:00Z,39.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782741600000,ok,,44.7,2026-06-29T15:00:00Z,41.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782745200000,ok,,5.1,2026-06-29T20:00:00Z,41.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782748800000,ok,,12.9,2026-06-29T20:00:00Z,42.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782752400000,ok,,22.9,2026-06-29T20:00:00Z,44.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782756000000,ok,,27.2,2026-06-29T20:00:00Z,45.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782759600000,ok,,31.8,2026-06-29T20:00:00Z,47.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782763200000,ok,,12.5,2026-06-30T01:00:00Z,47.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782766800000,ok,,24.2,2026-06-30T01:00:00Z,48.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782770400000,ok,,36.2,2026-06-30T01:00:00Z,49.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782774000000,ok,,39.5,2026-06-30T01:00:00Z,50.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782777600000,ok,,47.8,2026-06-30T01:00:00Z,51.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782781200000,ok,,11.2,2026-06-30T06:00:00Z,51.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782784800000,ok,,23.6,2026-06-30T06:00:00Z,53.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782788400000,ok,,30.8,2026-06-30T06:00:00Z,54.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782792000000,ok,,41.0,2026-06-30T06:00:00Z,55.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782795600000,ok,,44.7,2026-06-30T06:00:00Z,57.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782799200000,ok,,7.7,2026-06-30T11:00:00Z,58.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782802800000,ok,,18.6,2026-06-30T11:00:00Z,59.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782806400000,ok,,26.2,2026-06-30T11:00:00Z,59.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782810000000,ok,,30.3,2026-06-30T11:00:00Z,60.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782813600000,ok,,35.2,2026-06-30T11:00:00Z,61.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782817200000,ok,,3.2,2026-06-30T16:00:00Z,63.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782820800000,ok,,7.3,2026-06-30T16:00:00Z,64.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782824400000,ok,,13.4,2026-06-30T16:00:00Z,65.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782828000000,ok,,16.6,2026-06-30T16:00:00Z,65.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782831600000,ok,,25.3,2026-06-30T16:00:00Z,66.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782835200000,ok,,11.3,2026-06-30T21:00:00Z,67.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782838800000,ok,,16.8,2026-06-30T21:00:00Z,68.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782842400000,ok,,27.9,2026-06-30T21:00:00Z,69.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782846000000,ok,,35.7,2026-06-30T21:00:00Z,70.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782849600000,ok,,46.0,2026-06-30T21:00:00Z,71.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782853200000,ok,,6.2,2026-07-01T02:00:00Z,72.6,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782856800000,ok,,9.9,2026-07-01T02:00:00Z,74.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782860400000,ok,,13.8,2026-07-01T02:00:00Z,75.9,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782864000000,ok,,25.9,2026-07-01T02:00:00Z,76.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782867600000,ok,,33.4,2026-07-01T02:00:00Z,77.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782871200000,ok,,4.5,2026-07-01T07:00:00Z,79.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782874800000,ok,,11.5,2026-07-01T07:00:00Z,80.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782878400000,ok,,18.1,2026-07-01T07:00:00Z,81.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782882000000,ok,,26.3,2026-07-01T07:00:00Z,82.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782885600000,ok,,38.7,2026-07-01T07:00:00Z,84.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782889200000,ok,,13.5,2026-07-01T12:00:00Z,85.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782892800000,ok,,22.0,2026-07-01T12:00:00Z,85.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782896400000,ok,,25.3,2026-07-01T12:00:00Z,87.5,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782900000000,ok,,38.9,2026-07-01T12:00:00Z,89.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782903600000,ok,,44.9,2026-07-01T12:00:00Z,90.8,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782907200000,ok,,8.6,2026-07-01T17:00:00Z,92.3,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782910800000,ok,,16.4,2026-07-01T17:00:00Z,94.1,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782914400000,ok,,28.8,2026-07-01T17:00:00Z,95.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782918000000,ok,,38.6,2026-07-01T17:00:00Z,96.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782921600000,ok,,49.0,2026-07-01T17:00:00Z,97.7,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782925200000,ok,,9.2,2026-07-01T22:00:00Z,98.2,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782928800000,ok,,19.2,2026-07-01T22:00:00Z,99.4,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782932400000,ok,,25.0,2026-07-01T22:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782936000000,ok,,36.8,2026-07-01T22:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782939600000,ok,,50.5,2026-07-01T22:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782943200000,ok,,5.4,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782946800000,ok,,16.0,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782950400000,ok,,24.0,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782954000000,ok,,29.9,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782957600000,ok,,40.8,2026-07-02T03:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782961200000,ok,,4.9,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782964800000,ok,,8.5,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782968400000,ok,,16.7,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782972000000,ok,,28.3,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782975600000,ok,,40.4,2026-07-02T08:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782979200000,ok,,3.3,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782982800000,ok,,16.6,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782986400000,ok,,19.7,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782990000000,ok,,23.6,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782993600000,ok,,31.1,2026-07-02T13:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1782997200000,ok,,3.7,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783000800000,ok,,15.4,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783004400000,ok,,26.2,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783008000000,ok,,36.9,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783011600000,ok,,45.1,2026-07-02T18:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783015200000,ok,,4.2,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783018800000,ok,,7.3,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783022400000,ok,,13.2,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783026000000,ok,,19.0,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783029600000,ok,,31.6,2026-07-02T23:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783033200000,ok,,12.3,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783036800000,ok,,19.7,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783040400000,ok,,33.4,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783044000000,ok,,37.2,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783047600000,ok,,43.8,2026-07-03T04:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783051200000,ok,,4.0,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783054800000,ok,,10.9,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783058400000,ok,,22.6,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783062000000,ok,,35.5,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783065600000,ok,,48.8,2026-07-03T09:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783069200000,ok,,6.8,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783072800000,ok,,18.6,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783076400000,ok,,31.3,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783080000000,ok,,34.3,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783083600000,ok,,42.9,2026-07-03T14:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783087200000,ok,,10.2,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783090800000,ok,,20.2,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783094400000,ok,,31.9,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783098000000,ok,,39.9,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783101600000,ok,,44.7,2026-07-03T19:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783105200000,ok,,6.6,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783108800000,ok,,18.3,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783112400000,ok,,28.8,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783116000000,ok,,40.1,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783119600000,ok,,47.0,2026-07-04T00:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783123200000,ok,,3.8,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783126800000,ok,,17.0,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783130400000,ok,,25.1,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783134000000,ok,,38.5,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783137600000,ok,,48.0,2026-07-04T05:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783141200000,ok,,10.9,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783144800000,ok,,24.5,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783148400000,ok,,28.4,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783152000000,ok,,33.3,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783155600000,ok,,43.9,2026-07-04T10:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783159200000,ok,,8.0,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783162800000,ok,,20.4,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783166400000,ok,,25.7,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783170000000,ok,,32.2,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783173600000,ok,,39.0,2026-07-04T15:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783177200000,ok,,6.3,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783180800000,ok,,16.6,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783184400000,ok,,29.7,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783188000000,ok,,42.1,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783191600000,ok,,51.5,2026-07-04T20:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783195200000,ok,,11.9,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
tok-000d000d,prod-token-14,1783198800000,ok,,20.7,2026-07-05T01:00:00Z,100.0,2026-07-05T00:00:00Z
